id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
9493,Dra. Nancy Naranjo,48.0,F,Lima,Magdalena,2020-07-05,App,Nuevo
9494,Mayte Aida Loya Angulo,44.0,F,Lima,Magdalena,2021-04-13,App,Premium
9495,Sr. José Emilio Marín,43.0,M,Trujillo,El Recreo,2022-05-11,Tienda Física,Premium
9496,María Esperanza Terrazas Feliciano,54.0,F,Lima,Jesus María,2021-04-23,Tienda Física,Ocasional
9497,Luisa del Río,56.0,F,Trujillo,Centro,2021-02-28,Tienda Física,Ocasional
9498,Ing. Óscar Concepción,39.0,M,Lima,Miraflores,2020-04-06,Web,Ocasional
9499,Lic. Sofía Velasco,48.0,F,Arequipa,Cerro Colorado,2020-07-01,Tienda Física,Ocasional
9500,Lic. Sofía de la Rosa,43.0,F,Lima,La Molina,2020-08-17,Web,Ocasional
9501,Eloisa Carlota Padrón,35.0,F,Piura,Sullana,2020-09-28,Tienda Física,Premium
9502,Lucía Paulina Alejandro Paredes,47.0,F,Lima,Barranco,2022-03-11,Web,Premium
9503,Gilberto Ceja Collazo,21.0,M,Lima,San Isidro,2022-12-23,Tienda Física,Nuevo
9504,Estela Serrano,23.0,F,Trujillo,Vista Alegre,2022-07-06,Tienda Física,Regular
9505,Ernesto Santiago Calderón,27.0,M,Lima,Lince,2022-04-20,Tienda Física,Regular
9506,Lic. Esparta Carrión,39.0,F,Arequipa,Cercado,2020-05-23,Tienda Física,Regular
9507,Lic. Aurora Cardona,34.0,F,Lima,Magdalena,2020-12-12,Tienda Física,Ocasional
9508,Vicente Garibay,59.0,M,Piura,Veintiséis de Octubre,2021-01-17,App,Nuevo
9509,Marco Antonio Santacruz,34.0,M,Arequipa,Cerro Colorado,2021-11-22,Tienda Física,Regular
9510,Jos Homero Matos,37.0,M,Cusco,San Jerónimo,2021-06-12,Tienda Física,Ocasional
9511,Martín Augusto Pineda,44.0,M,Trujillo,Vista Alegre,2021-04-22,App,Ocasional
9512,María Eugenia Claudia Castro Herrera,39.0,F,Trujillo,Centro,2022-11-03,Tienda Física,Nuevo
9513,Joaquín Humberto Arevalo,19.0,M,Lima,Magdalena,2022-08-04,Web,Ocasional
9514,Maximiliano Modesto Loera Quintana,30.0,M,Piura,Centro,2021-08-06,Tienda Física,Nuevo
9515,Eduardo Valdés Tirado,40.0,M,Trujillo,Centro,2020-09-22,Tienda Física,Regular
9516,Arturo Carrión Segovia,55.0,M,Lima,Pueblo Libre,2022-08-23,Web,Regular
9517,Srita. Elsa Alcántar,43.0,F,Arequipa,Cerro Colorado,2020-01-09,App,Nuevo
9518,Bernardo Crespo Cornejo,35.0,M,Lima,Lince,2020-04-11,Web,Premium
9519,Aida Verónica Cintrón Coronado,50.0,F,Arequipa,Paucarpata,2020-02-15,Tienda Física,Nuevo
9520,Juan Mateo Galván Vanegas,62.0,M,Trujillo,El Recreo,2021-04-24,Web,Ocasional
9521,Reina Isabela Berríos,29.0,F,Cusco,San Sebastián,2021-07-16,Tienda Física,Ocasional
9522,Verónica Cervántez Brito,42.0,F,Lima,San Isidro,2020-02-18,App,Nuevo
9523,José de la Fuente Méndez,45.0,M,Arequipa,Cerro Colorado,2022-07-03,Tienda Física,Ocasional
9524,Srita. Soledad Farías,22.0,F,Arequipa,Yanahuara,2022-04-19,App,Ocasional
9525,Felipe Julio César Tello Maestas,35.0,M,Arequipa,Paucarpata,2020-02-11,Tienda Física,Regular
9526,Cristobal Gregorio Hurtado Bétancourt,45.0,M,Cusco,Wanchaq,2020-06-02,Web,Ocasional
9527,Dra. Blanca Delgado,28.0,F,Piura,Castilla,2022-03-06,Tienda Física,Ocasional
9528,Jaime Nicolás Casares,20.0,M,Lima,La Molina,2021-06-10,App,Premium
9529,Alejandro Orozco,45.0,M,Lima,San Isidro,2021-07-31,Tienda Física,Regular
9530,Clemente Camilo Leal,47.0,M,Lima,Barranco,2021-02-06,Web,Ocasional
9531,Fabiola Concepción Valentín Núñez,35.0,F,Trujillo,Mansiche,2021-10-01,Tienda Física,Ocasional
9532,Abel Marco Antonio Samaniego,29.0,M,Lima,San Isidro,2021-06-02,Tienda Física,Ocasional
9533,Carlos Bernabé Valadez Lira,44.0,M,Lima,La Molina,2020-06-21,Tienda Física,Regular
9534,Teodoro Ramón Casanova,29.0,M,Piura,Miraflores,2020-04-16,Tienda Física,Premium
9535,Ricardo José Emilio Soliz,69.0,M,Piura,Veintiséis de Octubre,2021-04-29,App,Premium
9536,Nancy Girón,29.0,F,Piura,Veintiséis de Octubre,2022-04-02,Tienda Física,Ocasional
9537,Rosalia Reina Tijerina,46.0,F,Lima,Jesus María,2021-07-16,Tienda Física,Premium
9538,Jesús Eric Robles Jiménez,44.0,M,Lima,Jesus María,2022-12-21,App,Regular
9539,Antonia Tamez,44.0,F,Lima,Miraflores,2021-09-17,Tienda Física,Regular
9540,Rodolfo Posada,27.0,M,Lima,Barranco,2022-06-27,Tienda Física,Ocasional
9541,Úrsula Luz Matías Melgar,67.0,F,Lima,Pueblo Libre,2022-03-08,Tienda Física,Nuevo
9542,Pamela Meza,32.0,F,Piura,Sullana,2022-08-15,Tienda Física,Premium
9543,Lic. Alfonso Quintero,40.0,M,Trujillo,Centro,2021-11-28,Tienda Física,Regular
9544,Ernesto Nieto Polanco,25.0,M,Lima,San Miguel,2020-03-07,Tienda Física,Ocasional
9545,Jos Galindo Samaniego,18.0,M,Lima,Magdalena,2021-02-14,Web,Premium
9546,Guillermo José Emilio Saldaña Cruz,42.0,M,Piura,Veintiséis de Octubre,2021-06-14,App,Ocasional
9547,Micaela Blanca Serna,28.0,F,Piura,Castilla,2020-01-22,App,Regular
9548,Gabino Bermúdez Lozada,40.0,M,Lima,Lince,2022-08-21,App,Ocasional
9549,Abigail Malave,41.0,F,Cusco,San Jerónimo,2022-01-16,Web,Ocasional
9550,Ramón Antonio Guevara Espinosa,33.0,M,Arequipa,Cayma,2022-09-26,Tienda Física,Ocasional
9551,Delia Rosario Cuellar,40.0,F,Lima,San Miguel,2021-07-14,Tienda Física,Ocasional
9552,Hermelinda Asunción Pichardo,43.0,F,Lima,San Miguel,2021-01-24,Tienda Física,Ocasional
9553,Micaela Luz Tafoya Huerta,52.0,F,Trujillo,La Merced,2022-06-22,Tienda Física,Ocasional
9554,Dr. Mario Reséndez,38.0,M,Arequipa,Cayma,2022-05-10,Web,Premium
9555,Ing. Pilar Escobar,40.0,F,Lima,San Miguel,2021-07-17,Tienda Física,Regular
9556,Helena Eugenia Alcántar,47.0,F,Trujillo,El Recreo,2022-11-09,Web,Premium
9557,Elena Elisa Prado Bétancourt,54.0,F,Lima,San Miguel,2022-09-09,Tienda Física,Regular
9558,Ramón Isaac Piña,36.0,M,Arequipa,Cerro Colorado,2022-02-21,Tienda Física,Regular
9559,Genaro Miguel Ángel Cortés Farías,32.0,M,Lima,Magdalena,2020-09-10,Tienda Física,Regular
9560,Esperanza Cabán Carrión,40.0,F,Trujillo,El Recreo,2022-04-07,Web,Premium
9561,Ruby Leiva,58.0,F,Piura,Sullana,2022-10-09,Tienda Física,Nuevo
9562,Estela Mendoza Véliz,20.0,F,Trujillo,El Recreo,2020-04-12,Tienda Física,Regular
9563,Camila Emilia Piña Vergara,39.0,F,Arequipa,Paucarpata,2022-05-25,Tienda Física,Ocasional
9564,Daniela Ariadna Pacheco Pedraza,46.0,F,Lima,Pueblo Libre,2022-01-03,Tienda Física,Regular
9565,Paulina Cortez,37.0,F,Arequipa,Cerro Colorado,2021-05-18,Tienda Física,Nuevo
9566,Julio Yáñez,18.0,M,Arequipa,Cayma,2022-09-03,Web,Ocasional
9567,Dra. Ilse Prieto,27.0,F,Cusco,Cercado,2020-11-27,Web,Regular
9568,Camilo Otero Lomeli,30.0,M,Lima,Lince,2021-10-15,Tienda Física,Ocasional
9569,Angélica Baca,50.0,F,Trujillo,Mansiche,2021-12-11,Tienda Física,Premium
9570,Jorge Felix Hernandes Girón,90.85160787610535,M,Cusco,Wanchaq,2022-05-16,Tienda Física,Nuevo
9571,Gerónimo Maldonado Zayas,37.0,M,Arequipa,Yanahuara,2021-12-08,App,Nuevo
9572,Leticia Rascón Villalpando,21.0,F,Trujillo,Vista Alegre,2020-04-09,Tienda Física,Regular
9573,Arcelia Holguín Valentín,18.0,F,Piura,Sullana,2021-07-15,Web,Nuevo
9574,Susana Hernandes Baca,44.0,F,Lima,San Isidro,2020-08-15,Web,Ocasional
9575,Lic. Julio Garrido,49.0,M,Lima,Lince,2021-09-02,Tienda Física,Premium
9576,Benito Alarcón Iglesias,41.0,M,Lima,Surco,2021-12-28,Web,Nuevo
9577,Srita. Alejandra Rendón,38.0,F,Cusco,Cercado,2020-12-28,Tienda Física,Ocasional
9578,Luis Manuel Rodrigo Valadez Córdova,30.0,M,Piura,Centro,2022-10-25,Tienda Física,Regular
9579,Gerardo Cotto,41.0,M,Lima,La Molina,2022-07-10,Tienda Física,Nuevo
9580,Luis Miguel Acuña Paz,26.0,M,Lima,Magdalena,2020-11-22,Tienda Física,Regular
9581,Samuel Bañuelos Espinal,50.0,M,Lima,Miraflores,2021-10-31,App,Ocasional
9582,Micaela Tania Nájera Bernal,52.0,F,Arequipa,Yanahuara,2020-04-20,Web,Nuevo
9583,Ing. Cristal Cortez,39.0,F,Lima,San Isidro,2021-09-20,Web,Premium
9584,Lic. Martha Pelayo,37.0,F,Arequipa,Cayma,2020-04-10,Tienda Física,Ocasional
9585,Dr. Hugo Olivera,34.0,M,Lima,Pueblo Libre,2021-09-29,App,Ocasional
9586,Hermelinda Salazar,35.0,F,Arequipa,Cayma,2020-04-06,App,Regular
9587,Elvia Castañeda Baeza,38.0,F,Cusco,Santiago,2022-11-09,Web,Ocasional
9588,Rafaél José María Valadez Lomeli,55.0,M,Arequipa,Paucarpata,2021-02-14,Tienda Física,Nuevo
9589,Jorge Cazares Valdés,41.0,M,Lima,Jesus María,2021-03-14,Tienda Física,Regular
9590,Reynaldo Jaime,23.0,M,Lima,Miraflores,2021-01-28,Tienda Física,Regular
9591,Ing. Rolando Amador,44.0,M,Arequipa,Yanahuara,2020-10-22,Tienda Física,Ocasional
9592,Florencia Benítez,52.0,F,Cusco,San Jerónimo,2020-05-01,Tienda Física,Nuevo
9593,Nayeli Gallegos,36.0,F,Lima,San Miguel,2022-03-13,App,Ocasional
9594,Gloria Berta Paredes,41.0,F,Cusco,Santiago,2022-12-30,Tienda Física,Regular
9595,Lourdes Tejada,46.0,F,Trujillo,Mansiche,2022-07-17,Tienda Física,Ocasional
9596,Ofelia Cristal Jaimes,25.0,F,Arequipa,Yanahuara,2022-10-10,Tienda Física,Ocasional
9597,Tania Barbara Grijalva,30.0,F,Lima,Surco,2021-08-24,Tienda Física,Premium
9598,Rocío Sánchez Ávila,47.0,F,Cusco,Wanchaq,2022-06-27,Web,Ocasional
9599,Eugenia Elizondo,62.0,F,Trujillo,Vista Alegre,2022-06-18,App,Ocasional
9600,Lic. Ángel Márquez,25.0,M,Lima,San Isidro,2022-02-14,Tienda Física,Ocasional
9601,David Patricio Ledesma,50.0,M,Arequipa,Paucarpata,2020-02-04,Tienda Física,Regular
9602,Karina Estela Marrero,41.0,F,Arequipa,Cercado,2021-04-12,Tienda Física,Nuevo
9603,Ricardo Rodríquez,25.0,M,Arequipa,Cayma,2022-07-11,Tienda Física,Ocasional
9604,Hermelinda Esparta Alcaraz Marrero,56.0,F,Lima,Miraflores,2020-07-12,Web,Regular
9605,Marisela Vélez Escobar,39.0,F,Lima,Surco,2021-11-26,Tienda Física,Regular
9606,Sara Botello,37.0,F,Cusco,San Jerónimo,2021-04-11,App,Ocasional
9607,Jerónimo Espinal,39.0,M,Lima,Pueblo Libre,2021-10-08,Web,Premium
9608,Sr. Raúl Montez,31.0,M,Lima,La Molina,2020-02-02,Tienda Física,Ocasional
9609,Teodoro Villa,43.0,M,Trujillo,Vista Alegre,2021-07-01,Web,Ocasional
9610,Alfredo Ernesto Heredia Pedraza,59.0,M,Lima,La Molina,2021-03-07,Web,Ocasional
9611,Natividad Balderas Rivas,31.0,F,Piura,Centro,2020-01-28,Web,Ocasional
9612,Julio César Reséndez,24.0,M,Arequipa,Paucarpata,2021-11-05,App,Ocasional
9613,Lic. Darío Calderón,32.0,M,Piura,Miraflores,2022-10-10,Web,Regular
9614,Martha Julia Cuellar Espino,18.0,F,Arequipa,Yanahuara,2022-07-04,App,Ocasional
9615,Elena Saldivar,42.0,F,Arequipa,Cercado,2021-09-23,App,Premium
9616,Sara Abrego,44.0,F,Lima,Surco,2021-10-19,Web,Regular
9617,Eugenia Rosario Montalvo,59.0,F,Lima,Barranco,2020-08-13,App,Regular
9618,Adán Godínez,30.0,M,Piura,Sullana,2021-10-31,Web,Regular
9619,Cynthia Roque Olivera,41.0,F,Lima,La Molina,2022-12-22,App,Premium
9620,Daniela Aguilera Robledo,37.0,F,Piura,Miraflores,2022-07-08,Tienda Física,Regular
9621,Débora Cedillo Holguín,19.0,F,Cusco,Wanchaq,2020-03-06,Tienda Física,Ocasional
9622,Sra. Alma del Río,26.0,F,Lima,San Isidro,2021-07-19,Tienda Física,Ocasional
9623,Agustín Laboy Gallegos,43.0,M,Cusco,Cercado,2021-09-19,Web,Ocasional
9624,Julia Yolanda Badillo,33.0,F,Lima,La Molina,2020-04-15,App,Regular
9625,Graciela Murillo,41.0,F,Trujillo,Centro,2022-07-30,App,Premium
9626,Eduardo Medrano,54.0,M,Lima,Miraflores,2021-07-06,App,Ocasional
9627,Ramiro Joaquín Huerta Rael,41.0,M,Arequipa,Cercado,2021-08-04,Web,Regular
9628,Mitzy Rosales,38.0,F,Lima,La Molina,2021-06-10,App,Regular
9629,Elisa Olivia Concepción,30.0,F,Arequipa,Cercado,2022-03-05,Web,Nuevo
9630,Lic. Teresa Chávez,24.0,F,Lima,Miraflores,2022-08-22,Web,Regular
9631,Ing. Inés Rodríguez,26.0,F,Arequipa,Cerro Colorado,2022-08-31,Tienda Física,Nuevo
9632,Gilberto Jimínez Bonilla,32.0,M,Lima,Miraflores,2021-12-07,App,Ocasional
9633,Arturo Zacarías Bustos Mireles,46.0,M,Arequipa,Paucarpata,2020-12-23,Tienda Física,Ocasional
9634,Salvador Gilberto Ledesma Farías,44.0,M,Lima,Pueblo Libre,2021-11-30,Web,Regular
9635,Noelia Uribe Piña,42.0,F,Lima,Surco,2021-06-29,App,Regular
9636,Dra. Hilda Pelayo,45.0,F,Lima,Pueblo Libre,2020-12-07,Tienda Física,Regular
9637,Srita. Lourdes Leal,40.0,F,Cusco,San Jerónimo,2020-02-29,Web,Nuevo
9638,Zeferino Caraballo Carrasco,33.0,M,Cusco,Santiago,2020-05-08,Tienda Física,Regular
9639,Daniela Sarabia,40.0,F,Trujillo,El Recreo,2020-01-05,Tienda Física,Ocasional
9640,René José Manuél Valdés,18.0,M,Arequipa,Yanahuara,2020-03-21,Web,Regular
9641,Lic. Espartaco Carrasco,58.0,M,Piura,Miraflores,2022-10-26,Tienda Física,Ocasional
9642,Dr. Humberto Ybarra,64.0,M,Piura,Miraflores,2021-01-15,Web,Ocasional
9643,Sr. Eric Pichardo,35.0,M,Lima,Miraflores,2022-05-12,Tienda Física,Ocasional
9644,Alonso Esteban Cazares,32.0,M,Lima,La Molina,2021-10-28,Web,Ocasional
9645,Felix Armenta Mesa,62.0,M,Arequipa,Yanahuara,2021-05-03,Web,Ocasional
9646,Jacinto Gerónimo Olivera,40.0,M,Lima,La Molina,2021-08-11,Tienda Física,Premium
9647,Martha Durán,44.0,F,Trujillo,Vista Alegre,2021-05-25,App,Ocasional
9648,Linda Lorena Alva,34.0,F,Trujillo,El Recreo,2020-12-08,App,Regular
9649,Lic. Sofía Quintana,49.0,F,Arequipa,Cercado,2020-02-11,Tienda Física,Premium
9650,Araceli Mesa Lira,18.0,F,Trujillo,Centro,2022-12-17,App,Nuevo
9651,Silvia de la Rosa Iglesias,38.0,F,Cusco,Cercado,2020-09-04,Tienda Física,Nuevo
9652,Ing. Carlos Alemán,44.0,M,Trujillo,Centro,2020-02-27,App,Nuevo
9653,Hilda Roybal,32.0,F,Trujillo,La Merced,2022-05-29,Tienda Física,Premium
9654,Mercedes Santacruz Orosco,23.0,F,Trujillo,El Recreo,2020-08-20,Web,Premium
9655,Sofía Estela Olivares,69.0,F,Piura,Miraflores,2020-10-02,Web,Regular
9656,Ing. Carmen Saldivar,54.0,F,Lima,Magdalena,2020-06-02,App,Ocasional
9657,Omar Corral Herrera,48.0,M,Lima,Surco,2022-10-08,Web,Ocasional
9658,Helena Citlali Varela Pacheco,55.0,F,Lima,San Miguel,2022-01-24,Tienda Física,Regular
9659,Aldo Ruelas Cabán,39.0,M,Trujillo,Mansiche,2022-03-09,Web,Ocasional
9660,Timoteo Zapata Alonzo,53.0,M,Trujillo,La Merced,2022-08-30,Tienda Física,Ocasional
9661,Anel Clara Alva,52.0,F,Arequipa,Paucarpata,2021-01-02,App,Ocasional
9662,Gloria Palacios Castro,33.0,F,Lima,San Miguel,2022-08-19,Web,Regular
9663,Magdalena Susana Jurado Padilla,43.0,F,Lima,Jesus María,2021-01-21,Web,Premium
9664,Srita. Alejandra Valencia,28.0,F,Cusco,Cercado,2021-03-24,Tienda Física,Ocasional
9665,Eva Pilar Ureña,36.0,F,Arequipa,Yanahuara,2021-03-20,App,Ocasional
9666,Lic. Ilse Medina,54.0,F,Lima,Jesus María,2022-11-16,Tienda Física,Ocasional
9667,Marcela Corona Ureña,30.0,F,Piura,Centro,2022-12-21,App,Nuevo
9668,Tania Claudia Santana,29.0,F,Lima,Surco,2022-02-05,Tienda Física,Ocasional
9669,Leonor Fabiola Verdugo,20.0,F,Piura,Castilla,2020-05-23,Tienda Física,Nuevo
9670,Adalberto Páez Carrero,18.0,M,Cusco,Wanchaq,2020-06-29,App,Ocasional
9671,Marisela Escamilla Cardona,32.0,F,Arequipa,Cayma,2020-08-12,App,Nuevo
9672,Germán Díaz Ledesma,42.0,M,Cusco,Cercado,2022-07-21,Web,Nuevo
9673,Pilar Serna Rivera,42.0,F,Lima,Miraflores,2022-06-28,Tienda Física,Ocasional
9674,Minerva Catalina Munguía Cardona,43.0,F,Piura,Centro,2022-07-12,Tienda Física,Regular
9675,José Carlos Tijerina Cadena,35.0,M,Lima,San Isidro,2020-02-18,App,Regular
9676,Lic. Fernando Pedraza,23.0,M,Lima,Barranco,2021-05-31,App,Regular
9677,Lic. Zeferino Montoya,49.0,M,Lima,Barranco,2022-06-13,Web,Ocasional
9678,Araceli Eugenia Corral,18.0,F,Piura,Centro,2020-04-03,App,Ocasional
9679,Ramiro Jiménez Quiñones,51.0,M,Arequipa,Cerro Colorado,2022-06-03,Tienda Física,Ocasional
9680,Antonia Irma Aguayo,67.0,F,Arequipa,Paucarpata,2021-07-16,Tienda Física,Nuevo
9681,Lilia Valles Perales,32.0,F,Lima,Barranco,2020-11-14,Tienda Física,Premium
9682,Concepción Padrón,49.0,F,Arequipa,Paucarpata,2020-08-31,App,Regular
9683,Abigail Ariadna Rodríguez Samaniego,18.0,F,Cusco,San Sebastián,2022-01-22,Web,Ocasional
9684,Hermelinda María Luisa Cotto,26.0,F,Arequipa,Paucarpata,2020-05-04,Web,Ocasional
9685,Ing. Javier Santiago,59.0,M,Trujillo,La Merced,2020-10-18,App,Ocasional
9686,Marcela Muro,36.0,F,Arequipa,Cerro Colorado,2022-05-20,Web,Premium
9687,Ing. Rebeca Anguiano,46.0,F,Lima,Jesus María,2021-10-13,Tienda Física,Regular
9688,Rodrigo Solorio,34.0,M,Cusco,San Jerónimo,2020-12-10,App,Ocasional
9689,Cristobal Enrique Blanco,43.0,M,Lima,Surco,2020-09-01,Tienda Física,Regular
9690,Benjamín Mateo,44.0,M,Lima,Pueblo Libre,2021-12-31,Tienda Física,Premium
9691,Mariano Ángel Ulloa Esquibel,33.0,M,Lima,Miraflores,2021-07-05,App,Premium
9692,Gloria Valencia Ibarra,54.0,F,Trujillo,La Merced,2020-07-02,App,Nuevo
9693,Adán Luis Manuel Venegas Aranda,49.0,M,Piura,Castilla,2020-07-27,App,Premium
9694,Sr. César Cedillo,46.0,M,Lima,Lince,2022-03-06,Tienda Física,Regular
9695,Lic. Gabriel Acosta,,M,Trujillo,El Recreo,2022-01-04,Web,Premium
9696,Daniela Caldera Candelaria,29.0,F,Piura,Miraflores,2021-02-03,Tienda Física,Ocasional
9697,María Leonor Vélez,49.0,F,Lima,Barranco,2021-03-11,Tienda Física,Nuevo
9698,Lic. Raúl Polanco,18.0,M,Lima,Jesus María,2022-10-19,Tienda Física,Regular
9699,Sra. Violeta Rendón,41.0,F,Lima,San Miguel,2021-10-05,App,Nuevo
9700,Ing. José Carlos Jasso,58.0,M,Lima,Pueblo Libre,2022-06-05,Tienda Física,Premium
9701,Fernando Jacinto Posada,38.0,M,Lima,Miraflores,2022-09-16,Tienda Física,Ocasional
9702,Andrés Miguel Ángel Gastélum,41.0,M,Arequipa,Cercado,2020-11-07,App,Ocasional
9703,Ignacio Aparicio,34.0,M,Cusco,San Jerónimo,2020-01-25,Web,Nuevo
9704,Micaela Maestas Arguello,30.0,F,Lima,Miraflores,2021-06-21,Tienda Física,Nuevo
9705,Leonel Ricardo Narváez,23.0,M,Cusco,Wanchaq,2021-07-13,Web,Ocasional
9706,Serafín Sanabria Pulido,43.0,M,Lima,La Molina,2020-03-11,Web,Premium
9707,Sandra Dolores Almanza Pacheco,18.0,F,Lima,Magdalena,2022-09-06,App,Regular
9708,Gerónimo Lucas López,36.0,M,Piura,Veintiséis de Octubre,2021-10-23,Tienda Física,Regular
9709,Rebeca Ruiz,66.0,F,Lima,Surco,2021-12-19,Web,Nuevo
9710,Guillermina de la Fuente Armas,52.0,F,Cusco,San Sebastián,2022-03-16,App,Ocasional
9711,Dra. Elvia Quezada,51.0,F,Lima,San Isidro,2020-02-23,Web,Ocasional
9712,Gregorio Adalberto Dueñas Torres,46.0,M,Arequipa,Cerro Colorado,2021-03-11,Web,Ocasional
9713,Eva Rendón,35.0,F,Arequipa,Cercado,2020-11-25,Tienda Física,Ocasional
9714,Hermelinda Caldera Medina,53.0,F,Lima,Jesus María,2022-11-27,Tienda Física,Nuevo
9715,Samuel Urías,36.0,M,Lima,Lince,2020-10-09,Tienda Física,Regular
9716,Aldo Reynaldo Sanches Tamez,33.0,M,Trujillo,El Recreo,2020-01-14,Tienda Física,Regular
9717,Noelia Naranjo León,33.0,F,Lima,San Miguel,2020-08-16,App,Ocasional
9718,Luis Miguel Munguía,40.0,M,Arequipa,Yanahuara,2021-08-24,Web,Regular
9719,Amelia Hidalgo Alcaraz,47.0,F,Lima,Lince,2021-12-16,Tienda Física,Ocasional
9720,Francisca Claudia Ponce,18.0,F,Arequipa,Cerro Colorado,2021-05-18,Tienda Física,Regular
9721,Lic. Arcelia Marrero,53.0,F,Lima,Pueblo Libre,2020-11-13,Tienda Física,Regular
9722,Lic. José Emilio Estrada,43.0,M,Lima,Lince,2021-10-04,Tienda Física,Nuevo
9723,Amelia Ozuna Niño,39.0,F,Lima,Barranco,,Web,Nuevo
9724,Nancy Perales,18.0,F,Lima,La Molina,2020-09-25,Tienda Física,Regular
9725,Srita. Silvia Lozano,21.0,F,Lima,Magdalena,2020-07-04,App,Regular
9726,Camila Olivárez Arriaga,18.0,F,Cusco,Wanchaq,2021-06-19,App,Ocasional
9727,Gregorio Amador Maestas,36.0,M,Lima,Lince,2021-10-01,Tienda Física,Ocasional
9728,Hermelinda Beatriz Casas Fernández,44.0,F,Trujillo,Vista Alegre,2022-02-21,Web,Ocasional
9729,Srita. Tania Mascareñas,57.0,F,Piura,Sullana,2022-04-21,Web,Regular
9730,Óliver Mauricio Mora,46.0,M,Lima,Jesus María,2022-10-08,App,Nuevo
9731,Claudio Alvaro Macías,28.0,M,Arequipa,Yanahuara,2021-03-28,App,Premium
9732,Ing. Eloisa Vélez,41.0,F,Piura,Castilla,2021-02-13,Tienda Física,Nuevo
9733,Aida Ulloa,47.0,F,Lima,La Molina,2020-02-21,Web,Ocasional
9734,Julio César Héctor Carmona Villareal,43.0,M,Arequipa,Cerro Colorado,2021-02-28,Tienda Física,Ocasional
9735,Maximiliano Gilberto Saucedo,48.0,M,Lima,Pueblo Libre,2022-01-13,App,Regular
9736,César Soria Orozco,49.0,M,Arequipa,Cayma,2022-10-12,Tienda Física,Ocasional
9737,Rosalia Tamayo Tejada,34.0,F,Piura,Centro,2020-01-14,Tienda Física,Regular
9738,Cristian Chávez,35.0,M,Arequipa,Cayma,2021-08-13,Tienda Física,Ocasional
9739,Lilia Asunción Jurado Rodrígez,47.0,F,Lima,La Molina,2022-08-09,Tienda Física,Regular
9740,Dra. Liliana Arredondo,26.0,F,Lima,Pueblo Libre,2020-02-06,Tienda Física,Regular
9741,Alejandro Carlos Rincón Cotto,33.0,M,Cusco,San Sebastián,2020-01-29,Web,Premium
9742,Ing. Concepción Montero,24.0,F,Arequipa,Cerro Colorado,2022-08-07,App,Ocasional
9743,Guillermo Sepúlveda Portillo,39.0,M,Lima,La Molina,2020-11-07,App,Premium
9744,Zoé Gurule,28.0,F,Piura,Castilla,2022-02-05,Tienda Física,Ocasional
9745,Yeni Dulce María Quiroz Cervántez,56.0,F,Arequipa,Yanahuara,2020-12-16,Tienda Física,Ocasional
9746,Rodrigo Claudio Velásquez,47.0,M,Piura,Castilla,2020-01-31,Tienda Física,Regular
9747,Marco Antonio Alvaro Curiel,38.0,M,Cusco,San Sebastián,2021-10-24,App,Regular
9748,Pedro Gabino Nazario,51.0,M,Lima,Pueblo Libre,2020-01-19,Tienda Física,Nuevo
9749,Bianca Monroy Vargas,41.0,F,Lima,Lince,2021-11-04,Web,Ocasional
9750,Olivia Itzel Escobedo Velázquez,42.0,F,Trujillo,Mansiche,2021-03-26,Tienda Física,Ocasional
9751,Ana Luisa Prado Vigil,28.0,F,Piura,Centro,2021-11-01,Tienda Física,Nuevo
9752,Gerardo Oquendo Sáenz,29.0,M,Trujillo,La Merced,2021-07-04,Tienda Física,Ocasional
9753,Jacinto Gilberto Paz,55.0,M,Lima,San Miguel,2021-10-21,App,Nuevo
9754,Noemí Guillermina Batista,55.0,F,Lima,Miraflores,2020-12-02,Tienda Física,Regular
9755,Úrsula Georgina Toledo,24.0,F,Arequipa,Cayma,2022-01-18,Tienda Física,Ocasional
9756,Hilda Abrego,51.0,F,Lima,Pueblo Libre,2020-10-30,Tienda Física,Regular
9757,Esther Vanegas Cuellar,38.0,F,Lima,Jesus María,2020-07-20,App,Ocasional
9758,Claudio Trejo,34.0,M,Lima,Pueblo Libre,2021-11-29,Tienda Física,Regular
9759,María Teresa Verónica Hernández,38.0,F,Arequipa,Cercado,2020-03-12,Tienda Física,Nuevo
9760,Miguel Julio Robles Toledo,31.0,M,Lima,Pueblo Libre,2021-10-07,Web,Premium
9761,Bianca Sisneros,36.0,F,Trujillo,La Merced,2020-07-28,Tienda Física,Ocasional
9762,Juan Carlos Abel Olivo,50.0,M,Lima,San Isidro,2021-05-28,Web,Ocasional
9763,Daniel Suárez Haro,53.0,M,Arequipa,Cercado,2020-11-19,Web,Regular
9764,Vicente Nicolás Briones Valenzuela,44.0,M,Trujillo,El Recreo,2020-07-21,Tienda Física,Premium
9765,Esteban Mariano Barragán,63.0,M,Arequipa,Yanahuara,2021-08-29,Tienda Física,Premium
9766,Norma Arias,35.0,F,Cusco,Cercado,2022-09-06,Tienda Física,Premium
9767,Genaro Aguayo,44.0,M,Trujillo,Centro,2020-10-26,Tienda Física,Nuevo
9768,Pamela Carmona Zelaya,51.0,F,Arequipa,Yanahuara,2021-09-07,Web,Ocasional
9769,Hernán Castillo Tovar,29.0,M,Lima,San Isidro,2021-09-04,Web,Nuevo
